RUBRO;MOC_ZONAS_ID;AÑO;CUATRIMESTRE;NIVEL
SUPERMERCADOS Y ALMACENES;66;2017;2;1
SUPERMERCADOS Y ALMACENES;67;2017;1;1
SUPERMERCADOS Y ALMACENES;69;2017;1;1
SUPERMERCADOS Y ALMACENES;71;2017;2;1
SUPERMERCADOS Y ALMACENES;72;2017;1;1
SUPERMERCADOS Y ALMACENES;72;2017;2;1
SUPERMERCADOS Y ALMACENES;73;2017;1;1
SUPERMERCADOS Y ALMACENES;80;2017;1;1
SUPERMERCADOS Y ALMACENES;82;2017;1;1
SUPERMERCADOS Y ALMACENES;82;2017;2;1
SUPERMERCADOS Y ALMACENES;83;2017;1;1
SUPERMERCADOS Y ALMACENES;83;2017;2;1
SUPERMERCADOS Y ALMACENES;86;2017;1;1
SUPERMERCADOS Y ALMACENES;88;2017;1;1
SUPERMERCADOS Y ALMACENES;89;2017;1;1
SUPERMERCADOS Y ALMACENES;90;2017;2;1
SUPERMERCADOS Y ALMACENES;91;2017;1;1
SUPERMERCADOS Y ALMACENES;92;2017;1;1
SUPERMERCADOS Y ALMACENES;92;2017;2;1
SUPERMERCADOS Y ALMACENES;94;2017;1;1
SUPERMERCADOS Y ALMACENES;95;2017;1;1
SUPERMERCADOS Y ALMACENES;96;2017;1;1
SUPERMERCADOS Y ALMACENES;98;2017;1;1
SUPERMERCADOS Y ALMACENES;100;2017;1;1
SUPERMERCADOS Y ALMACENES;101;2017;1;1
SUPERMERCADOS Y ALMACENES;102;2017;1;1
SUPERMERCADOS Y ALMACENES;105;2017;1;1
SUPERMERCADOS Y ALMACENES;113;2017;1;1
SUPERMERCADOS Y ALMACENES;114;2017;1;1
SUPERMERCADOS Y ALMACENES;115;2017;1;1
SUPERMERCADOS Y ALMACENES;117;2017;1;1
SUPERMERCADOS Y ALMACENES;118;2017;1;1
SUPERMERCADOS Y ALMACENES;119;2017;1;1
SUPERMERCADOS Y ALMACENES;122;2017;2;1
SUPERMERCADOS Y ALMACENES;124;2017;1;1
SUPERMERCADOS Y ALMACENES;125;2017;1;1
SUPERMERCADOS Y ALMACENES;126;2017;1;1
SUPERMERCADOS Y ALMACENES;129;2017;1;1
SUPERMERCADOS Y ALMACENES;134;2017;2;1
SUPERMERCADOS Y ALMACENES;137;2017;1;1
SUPERMERCADOS Y ALMACENES;139;2017;2;1
SUPERMERCADOS Y ALMACENES;140;2017;1;1
SUPERMERCADOS Y ALMACENES;140;2017;2;1
SUPERMERCADOS Y ALMACENES;142;2017;2;1
SUPERMERCADOS Y ALMACENES;143;2017;1;1
SUPERMERCADOS Y ALMACENES;144;2017;2;1
SUPERMERCADOS Y ALMACENES;146;2017;1;1
SUPERMERCADOS Y ALMACENES;146;2017;2;1
SUPERMERCADOS Y ALMACENES;149;2017;1;1
SUPERMERCADOS Y ALMACENES;150;2017;1;1
SUPERMERCADOS Y ALMACENES;151;2017;2;1
SUPERMERCADOS Y ALMACENES;154;2017;1;1
SUPERMERCADOS Y ALMACENES;155;2017;1;1
SUPERMERCADOS Y ALMACENES;156;2017;1;1
TRATAMIENTOS ESTETICOS;33;2017;2;1
TRATAMIENTOS ESTETICOS;53;2017;1;1
TRATAMIENTOS ESTETICOS;66;2017;1;1
TRATAMIENTOS ESTETICOS;67;2017;1;1
TRATAMIENTOS ESTETICOS;78;2017;1;1
TRATAMIENTOS ESTETICOS;87;2017;1;1
TRATAMIENTOS ESTETICOS;89;2017;1;1
TRATAMIENTOS ESTETICOS;90;2017;1;1
TRATAMIENTOS ESTETICOS;94;2017;1;1
TRATAMIENTOS ESTETICOS;94;2017;2;1
TRATAMIENTOS ESTETICOS;96;2017;1;1
TRATAMIENTOS ESTETICOS;97;2017;1;1
TRATAMIENTOS ESTETICOS;99;2017;1;1
TRATAMIENTOS ESTETICOS;105;2017;2;1
TRATAMIENTOS ESTETICOS;108;2017;2;1
TRATAMIENTOS ESTETICOS;114;2017;1;1
TRATAMIENTOS ESTETICOS;118;2017;1;1
TRATAMIENTOS ESTETICOS;133;2017;2;1
TRATAMIENTOS ESTETICOS;137;2017;1;1
TRATAMIENTOS ESTETICOS;141;2017;1;1
TRATAMIENTOS ESTETICOS;142;2017;1;1
TRATAMIENTOS ESTETICOS;146;2017;1;1
TRATAMIENTOS ESTETICOS;149;2017;1;1
TRATAMIENTOS ESTETICOS;159;2017;1;1
TRATAMIENTOS ESTETICOS;160;2017;1;1
VETERINARIA;31;2017;1;1
VETERINARIA;45;2017;1;1
VETERINARIA;54;2017;1;1
VETERINARIA;66;2017;2;1
VETERINARIA;67;2017;2;1
VETERINARIA;92;2017;2;1
VETERINARIA;95;2017;2;1
VETERINARIA;117;2017;1;1
VETERINARIA;161;2017;1;1
